Sovela [ferramenta para furar couro],8;
Spencer,25;
Spoilers de fibra e plástico para automóveis,12;
Spray antipulga para animal,5;
"Subprodutos do processamento do cacau para uso específico na indústriaalimentícia,1";
Substância antifúngica para uso industrial,1;
Substância anti-incrustante para tintas [produto acabado],2;
Substância anti-incrustante para tintas [produto químico para uso industrial],1;
Substância para fazer bebida não alcoólica,32;
Substância para preservar a semente,1;
Substância química fosforescente,1;
Substância química para desengraxar de uso doméstico,3;
Substância química para desengraxar de uso industrial,1;
Substância química para dispersar pigmento,1;
Substância química para soldagem,1;
Substitutivo do sangue para uso medicinal,5;
Substrato metabólico,5;
Sulfato de amônio,1;
Sulfato de cálcio di-hidratado [fosfogesso],1;
Sulfitos,1;
Súlfur amorfo,1;
Suplementos alimentares à base de pó de guaraná,5;
Suplemento alimentar para ração de animal,5;
Suplemento nutricional [vitaminas ou minerais] para uso medicinal,5;
Suplemento nutricional de óleo comestível para uso medicinal,5;
Suplemento ou complemento alimentar em barra para uso medicinal,5;
Suplemento ou complemento alimentar em líquido para uso medicinal,5;
Suplemento ou complemento alimentar em pó para uso medicinal,5;
Suporte antifricção para máquina,7;
Suporte de mesa para talher,21;
Suporte para disco,9;
Suporte para garrafa,21;
Suporte para mata borrão,16;
Suporte para o joelho [finalidade terapêutica],10;
Suporte para o sacro [finalidade terapêutica],10;
Suporte para o tornozelo [finalidade terapêutica],10;
Suporte para segurar charuto,34;
Suporte para segurar cigarro,34;
Suporte para televisão, vídeo e som com giro horizontal,9;
Suportes para chapas escuras [fotografia],9;
Suspensório ortopédico,10;
Suspiro,30;
Suta [instrumento para medir],9;
Sutiã para postura sem finalidade terapêutica,25;
Tabaco,34;
Tábua ou chapa para desenho,16;
Tacógrafo [aparelho que registra velocidade; tacômetro registrador],9
Tamborim,15;
Talco para a higiene animal,3;
Talco para uso na indústria [mineral],1;
Talheres descartáveis,8;
Tambor [brinquedo],28;
Tambores de freio [parte de veículos],12;
Tampão para o ouvido, exceto de uso terapêutico,9;
Tanque para lavar roupa [partes de instalações sanitárias],11;
Tanque térmico [energia solar],11;
Tapete de borracha decorativo para bebê,27;
Tarraxa para brinco,14;
Tatuí, não vivo,29;
Tecido de fibra cerâmica [material isolante],17;
Tecido de fibra sintética,24;
Tecido felpudo,24;
Tecido para mesa de bilhar,24;
Tecido recamado,24;
Tecidos não tecidos,24;
Teclado eletrônico [instrumento musical],15;
Tela eletrificada para atordoar e repelir animal,9;
Tela metálica,6;
Tela não metálica,19;
Tela protetora para bebê contra freada de veículo,12;
Tela protetora para piscina,22;
Tela protetora para varanda,19;
Ter Henequen [fibra têxtil],22;
Terminais de autoatendimento,9;
"Terminais e barras de direção das linhas de tratores agrícolas, veículos utilitários ecaminhões [se partes de veículos],12";
Termômetro digital do tipo chupeta,10;
Terrine de ave,29;
Terrine de carne,29;
Terrine de crustáceo,29;
Terrine de molusco,29;
Terrine de peixe,29;
Testes, exercícios ou provas de inteligência [aparelhos e software],9;
Testes, exercícios ou provas de inteligência [material impresso],16;
Teto solar para automóvel,12;
Tiara [joia],14;
"Timão de arado [peça longa do arado ou do carro à qual se atrelam os animaisque os puxam],7";
"Timer [dispositivo que indica, através de sinal sonoro, o término de um intervalo detempo],9";
"Timer [dispositivo que liga ou desliga automaticamente qualquer equipamento, emmomento predeterminado],9";
Tinta absorvedora de irradiação,2;
Tinta acrílica, exceto para artes plásticas,2;
Tinta acrílica para artes plásticas,2;
Tinta anticorrosiva,2;
Tinta de emulsão,2;
Tinta em pó,2;
Tinta guache,2;
Tinta luminosa,2;
Tinta para escrever [para tinteiros],16;
Tinta para tecido,2;
Tinta refletora de irradiação,2;
Tióis [tioálcoois],1;
Tira [faixa] para a cabeça,25;
Tira abrasiva adaptada para ferramentas manuais [parte de ferramenta],8;
Tira de madeira,19;
Tirantes de união [parte de veículos],12;
Tobogã,28;
Tocadores de arquivos de áudio digital,9;
Tocadores de discos ópticos de alta densidade e alta definição para uso com TVs,9;
Tomate em conserva,29;
Tomate fresco,31;
Tomate seco,29;
Tomilho,30;
Tomógrafo computadorizado [para uso científico ou industrial],9;
Topázio,14;
Topázio imperial,14;
Tora de madeira,19;
Torniquete automático e não automático de uso médico,10;
Tornozeleira [joia/bijuteria],14;
Torrone,30;
Torta [alimento para animal],31;
Tortas [doces e salgadas],30;
Touca para uso médico,10;
Touca térmica elétrica para hidratação dos cabelos,26;
Transceptor [aparelho transmissor e receptor de sinal],9;
Trapézio,28;
Trava de anel,6;
Trava de metal para roda de veículo,6;
Trava de metal, exceto elétrica,6;
Trava de segurança elétrica de capô de automóveis/veículos,12;
Treinador de vôo cego [simulador],9;
Trela [correia] de couro para cão,18;
Tremoço fresco,31;
Trena [instrumento de medição],9;
Trépano [instrumento cirúrgico],10;
Trépano para furar pedra [instrumento de sondagem do solo],9;
Trilho ferroviário,6;
Trincha [material de pintura],16;
Tripé para apoio de instrumento e partitura,15;
Trocador de fralda portátil [mobiliário],20;
Trólebus [veículo de transporte coletivo urbano],12;
Tubo de compressor,7;
Tubo de plástico PVC [tubos não metálicos para instalações de água ou esgoto],19;
Tubos e recipientes de coleta de sangue,10;
Tubos e recipientes para o processamento de sangue,10;
Tucum [fibra têxtil],22;
Turbina a vapor,7;
Turmalina paraíba,14;
Turmalina [pedra preciosa],14;
Turquesa [pedra preciosa],14;
Tussor [tecido fino, de seda natural semelhante ao xantungue],24;
Udômetro [instrumento de medição],9;
Uranita [minério],6;
Ureia [fertilizante],1;
Urucum para uso alimentar [condimento],30;
Válvula de depressão [nuclear],11;
"Válvula eletromagnética de entrada de água em máquinas de lavar [parte demáquina],7";
"Válvula eletromagnética de entrada de água em máquinas de lavar [tipo interruptoreletromagnético],9";
Válvula hidráulica de segurança [parte de máquina],7;
Válvula para bomba hidráulica,7;
Válvula para instalações de gás,11;
Vapor e vapor geotérmico para fins industriais,1;
Vaporizador e nebulizador de vapor e de gotícula para uso industrial,11;
Vaselina [uso industrial],4;
Vasilhame,21;
Vasoconstritor,5;
Vasodilatador,5;
Vassoura de piaçava,21;
Vatapá,30;
Vegetal em conserva,29;
Vegetal para animal,31;
Veículos militares exclusivamente para transporte,12;
Vela de alunagem [máquina de explosão],7;
Vela de ignição para motores de automóvel,7;
Vela impregnada com substância química repelente de inseto,5;
Vela para filtro elétrico de uso doméstico,11;
Velocímetro,9;
Velocípede [brinquedo],28;
Verdura in natura,31;
Vergalhão,6;
Verniz para calçado,2;
Vestimenta especial antirradioatividade,9;
Vestuário aquecido eletricamente,11;
Vibradores,10;
Vibradores [acessórios de estimulação sexual],10;
Vídeo disco,9;
Vidro laminado semitrabalhado,21;
Vidro para janela de dupla camada para isolamento térmico e acústico,19;
Vidro para veículo,12;
Vidro temperado semitrabalhado,21;
Viés [tira estreita de pano cortada de viés ou no sentido diagonal da peça],26;
Vime,20;
Vinagre de álcool,30;
Vinagre de erva,30;
Vinagre de leite,30;
Vinagre de vinho,30;
Vinho de fruta,33;
Vinil auto adesivo em bobinas para impressão digital,17;
"Virabrequim [em um motor de explosão, peça que possibilita o movimentoalternado dos êmbolos; árvore de manivelas],7";
Viseira de proteção,9;
Vitaminas e sais minerais,5;
Viveiro para pássaro,20;
Voile [tecido leve e fino, em geral transparente],24;
Volfrâmio [tungstênio] em bruto,6;
Vôngole,29;
Wattímetro [instrumento para medida de potência elétrica],9;
Xampu para animal com finalidade terapêutica,5;
Xampu para animal sem finalidade terapêutica,3;
Xarope de fruta,32;
Xaxim,31;
Xícara,21;
Xisto betuminoso semiprocessado [insumo industrial],1;
Zarabatana [arma de arremesso],8;
Zarabatana [equipamento esportivo],28;
